"","state","statefp","county","countyfp","year","month","trap_type","num_collection_events","num_sites","num_trap_nights","num_aegypti_collected","num_albopictus_collected","num_collections_aegypti","num_collections_albopictus","GEOID"
"1321","California","06","Marin","041",2015,6,"GRAV",14,3,14,0,0,0,0,"06041"
"1322","California","06","Marin","041",2015,7,"BGS",13,3,13,0,0,0,0,"06041"
"1323","California","06","Marin","041",2015,7,"CO2",60,18,60,0,0,0,0,"06041"
"1324","California","06","Marin","041",2015,7,"GAT",12,3,12,0,0,0,0,"06041"
"1325","California","06","Marin","041",2015,7,"GRAV",12,3,12,0,0,0,0,"06041"
"1326","California","06","Marin","041",2015,8,"BGS",12,3,12,0,0,0,0,"06041"
"1327","California","06","Marin","041",2015,8,"CO2",60,19,60,0,0,0,0,"06041"
"1328","California","06","Marin","041",2015,8,"GAT",15,3,15,0,0,0,0,"06041"
"1329","California","06","Marin","041",2015,8,"GRAV",11,3,11,0,0,0,0,"06041"
"1330","California","06","Marin","041",2015,9,"BGS",16,4,16,0,0,0,0,"06041"
"1331","California","06","Marin","041",2015,9,"CO2",66,12,66,0,0,0,0,"06041"
"1332","California","06","Marin","041",2015,9,"GAT",12,3,12,0,0,0,0,"06041"
"1333","California","06","Marin","041",2015,9,"GRAV",16,4,16,0,0,0,0,"06041"
"1334","California","06","Marin","041",2015,10,"BGS",8,3,8,0,0,0,0,"06041"
"1335","California","06","Marin","041",2015,10,"CO2",46,12,46,0,0,0,0,"06041"
"1336","California","06","Marin","041",2015,10,"GAT",9,3,9,0,0,0,0,"06041"
"1337","California","06","Marin","041",2015,10,"GRAV",11,3,11,0,0,0,0,"06041"
"1338","California","06","Marin","041",2016,4,"BGS",6,2,6,0,0,0,0,"06041"
"1339","California","06","Marin","041",2016,4,"CO2",48,16,48,0,0,0,0,"06041"
"1340","California","06","Marin","041",2016,4,"GAT",4,2,4,0,0,0,0,"06041"
"1341","California","06","Marin","041",2016,5,"BGS",8,2,8,0,0,0,0,"06041"
"1342","California","06","Marin","041",2016,5,"CO2",54,18,54,0,0,0,0,"06041"
"1343","California","06","Marin","041",2016,5,"GAT",10,2,10,0,0,0,0,"06041"
"1344","California","06","Marin","041",2016,5,"GRAV",8,2,8,0,0,0,0,"06041"
"1345","California","06","Marin","041",2016,6,"BGS",9,2,9,0,0,0,0,"06041"
"1346","California","06","Marin","041",2016,6,"CO2",64,18,64,0,0,0,0,"06041"
"1347","California","06","Marin","041",2016,6,"GAT",8,2,8,0,0,0,0,"06041"
"1348","California","06","Marin","041",2016,6,"GRAV",9,2,9,0,0,0,0,"06041"
"1349","California","06","Marin","041",2016,7,"BGS",6,2,6,0,0,0,0,"06041"
"1350","California","06","Marin","041",2016,7,"CO2",43,10,43,0,0,0,0,"06041"
"1351","California","06","Marin","041",2016,7,"GAT",8,2,8,0,0,0,0,"06041"
"1352","California","06","Marin","041",2016,7,"GRAV",6,2,6,0,0,0,0,"06041"
"1353","California","06","Marin","041",2016,8,"BGS",13,5,13,0,0,0,0,"06041"
"1354","California","06","Marin","041",2016,8,"CO2",65,18,65,0,0,0,0,"06041"
"1355","California","06","Marin","041",2016,8,"GAT",10,2,10,0,0,0,0,"06041"
"1356","California","06","Marin","041",2016,8,"GRAV",10,2,10,0,0,0,0,"06041"
"1357","California","06","Marin","041",2016,9,"BGS",10,3,10,0,0,0,0,"06041"
"1358","California","06","Marin","041",2016,9,"CO2",50,13,50,0,0,0,0,"06041"
"1359","California","06","Marin","041",2016,9,"GAT",8,2,8,0,0,0,0,"06041"
"1360","California","06","Marin","041",2016,9,"GRAV",8,2,8,0,0,0,0,"06041"
"1361","California","06","Marin","041",2016,10,"BGS",6,2,6,0,0,0,0,"06041"
"1362","California","06","Marin","041",2016,10,"CO2",43,17,43,0,0,0,0,"06041"
"1363","California","06","Marin","041",2016,10,"GAT",8,2,8,0,0,0,0,"06041"
"1364","California","06","Marin","041",2016,10,"GRAV",3,2,3,0,0,0,0,"06041"
"1365","California","06","Marin","041",2017,4,"BGS",6,2,6,0,0,0,0,"06041"
"1366","California","06","Marin","041",2017,4,"CO2",39,10,39,0,0,0,0,"06041"
"1367","California","06","Marin","041",2017,5,"BGS",9,2,9,0,0,0,0,"06041"
"1368","California","06","Marin","041",2017,5,"CO2",51,10,51,0,0,0,0,"06041"
"1369","California","06","Marin","041",2017,5,"GAT",10,2,70,0,0,0,0,"06041"
"1370","California","06","Marin","041",2017,5,"GRAV",10,2,10,0,0,0,0,"06041"
"1371","California","06","Marin","041",2017,6,"BGS",8,2,8,0,0,0,0,"06041"
"1372","California","06","Marin","041",2017,6,"CO2",52,17,52,0,0,0,0,"06041"
"1373","California","06","Marin","041",2017,6,"GAT",8,2,56,0,0,0,0,"06041"
"1374","California","06","Marin","041",2017,6,"GRAV",8,2,8,0,0,0,0,"06041"
"1375","California","06","Marin","041",2017,7,"BGS",8,2,8,0,0,0,0,"06041"
"1376","California","06","Marin","041",2017,7,"CO2",48,16,48,0,0,0,0,"06041"
"1377","California","06","Marin","041",2017,7,"GAT",8,2,56,0,0,0,0,"06041"
"1378","California","06","Marin","041",2017,7,"GRAV",8,2,8,0,0,0,0,"06041"
"1379","California","06","Marin","041",2017,8,"BGS",9,2,9,0,0,0,0,"06041"
"1380","California","06","Marin","041",2017,8,"CO2",57,11,57,0,0,0,0,"06041"
"1381","California","06","Marin","041",2017,8,"GAT",9,2,63,0,0,0,0,"06041"
"1382","California","06","Marin","041",2017,8,"GRAV",10,2,10,0,0,0,0,"06041"
"1383","California","06","Marin","041",2017,9,"BGS",7,2,7,0,0,0,0,"06041"
"1384","California","06","Marin","041",2017,9,"CO2",44,10,44,0,0,0,0,"06041"
"1385","California","06","Marin","041",2017,9,"GAT",8,2,63,0,0,0,0,"06041"
"1386","California","06","Marin","041",2017,9,"GRAV",8,2,8,0,0,0,0,"06041"
"1387","California","06","Marin","041",2017,10,"BGS",9,2,9,0,0,0,0,"06041"
"1388","California","06","Marin","041",2017,10,"CO2",46,10,46,0,0,0,0,"06041"
"1389","California","06","Marin","041",2017,10,"GAT",8,2,56,0,0,0,0,"06041"
"1390","California","06","Marin","041",2017,10,"GRAV",10,2,10,0,0,0,0,"06041"
"1391","California","06","Marin","041",2017,11,"CO2",8,7,8,0,0,0,0,"06041"
"1392","California","06","Marin","041",2018,4,"BGS",6,2,6,0,0,0,0,"06041"
"1393","California","06","Marin","041",2018,4,"CO2",44,10,44,0,0,0,0,"06041"
"1394","California","06","Marin","041",2018,5,"BGS",10,2,10,0,0,0,0,"06041"
"1395","California","06","Marin","041",2018,5,"CO2",61,17,61,0,0,0,0,"06041"
"1396","California","06","Marin","041",2018,5,"GAT",9,2,63,0,0,0,0,"06041"
"1397","California","06","Marin","041",2018,5,"GRAV",10,2,10,0,0,0,0,"06041"
"1398","California","06","Marin","041",2018,6,"BGS",8,2,8,0,0,0,0,"06041"
"1399","California","06","Marin","041",2018,6,"CO2",54,18,54,0,0,0,0,"06041"
"1400","California","06","Marin","041",2018,6,"GAT",8,2,56,0,0,0,0,"06041"
"1401","California","06","Marin","041",2018,6,"GRAV",8,2,8,0,0,0,0,"06041"
"1402","California","06","Marin","041",2018,7,"BGS",10,2,10,0,0,0,0,"06041"
"1403","California","06","Marin","041",2018,7,"CO2",52,12,53,0,0,0,0,"06041"
"1404","California","06","Marin","041",2018,7,"GAT",10,2,70,0,0,0,0,"06041"
"1405","California","06","Marin","041",2018,7,"GRAV",10,2,10,0,0,0,0,"06041"
"1406","California","06","Marin","041",2018,8,"BGS",6,2,6,0,0,0,0,"06041"
"1407","California","06","Marin","041",2018,8,"CO2",51,10,51,0,0,0,0,"06041"
"1408","California","06","Marin","041",2018,8,"GAT",8,2,56,0,0,0,0,"06041"
"1409","California","06","Marin","041",2018,8,"GRAV",7,2,7,0,0,0,0,"06041"
"1410","California","06","Marin","041",2018,9,"BGS",8,2,8,0,0,0,0,"06041"
"1411","California","06","Marin","041",2018,9,"CO2",52,18,52,0,0,0,0,"06041"
"1412","California","06","Marin","041",2018,9,"GAT",8,2,56,0,0,0,0,"06041"
"1413","California","06","Marin","041",2018,9,"GRAV",8,2,8,0,0,0,0,"06041"
"1414","California","06","Marin","041",2018,10,"BGS",9,2,9,0,0,0,0,"06041"
"1415","California","06","Marin","041",2018,10,"CO2",55,10,55,0,0,0,0,"06041"
"1416","California","06","Marin","041",2018,10,"GAT",10,2,70,0,0,0,0,"06041"
"1417","California","06","Marin","041",2018,10,"GRAV",9,2,9,0,0,0,0,"06041"
"1418","California","06","Marin","041",2018,11,"CO2",3,2,3,0,0,0,0,"06041"
"1419","California","06","Merced","047",2013,5,"CO2",11,11,11,0,0,0,0,"06047"
"1420","California","06","Merced","047",2013,6,"CO2",14,11,14,0,0,0,0,"06047"
"1421","California","06","Merced","047",2013,7,"CO2",28,26,28,0,0,0,0,"06047"
"1422","California","06","Merced","047",2013,8,"CO2",33,20,33,0,0,0,0,"06047"
"1423","California","06","Merced","047",2013,9,"CO2",24,22,24,0,0,0,0,"06047"
"1424","California","06","Merced","047",2013,10,"CO2",6,5,6,0,0,0,0,"06047"
"1425","California","06","Merced","047",2014,4,"GRAV",3,3,21,0,0,0,0,"06047"
"1426","California","06","Merced","047",2014,5,"CO2",14,12,14,0,0,0,0,"06047"
"1427","California","06","Merced","047",2014,6,"CO2",20,18,20,0,0,0,0,"06047"
"1428","California","06","Merced","047",2014,7,"CO2",38,25,38,0,0,0,0,"06047"
"1429","California","06","Merced","047",2014,7,"GAT",37,18,151,0,0,0,0,"06047"
"1430","California","06","Merced","047",2014,7,"GAT-PRES",41,19,413,NA,NA,0,0,"06047"
"1431","California","06","Merced","047",2014,7,"GRAV",4,4,4,0,0,0,0,"06047"
"1432","California","06","Merced","047",2014,8,"CO2",26,20,26,0,0,0,0,"06047"
"1433","California","06","Merced","047",2014,8,"GAT",75,18,519,0,0,0,0,"06047"
"1434","California","06","Merced","047",2014,9,"CO2",5,4,5,0,0,0,0,"06047"
"1435","California","06","Merced","047",2014,9,"GAT",38,19,266,0,0,0,0,"06047"
"1436","California","06","Merced","047",2014,10,"CO2",3,3,3,0,0,0,0,"06047"
"1437","California","06","Merced","047",2014,10,"GAT",93,19,649,0,0,0,0,"06047"
"1438","California","06","Merced","047",2014,11,"GAT",19,18,152,0,0,0,0,"06047"
"1439","California","06","Merced","047",2015,5,"CO2",13,12,13,0,0,0,0,"06047"
"1440","California","06","Merced","047",2015,6,"CO2",46,29,46,0,0,0,0,"06047"
"1441","California","06","Merced","047",2015,7,"CO2",24,21,24,0,0,0,0,"06047"
"1442","California","06","Merced","047",2015,7,"GAT",35,18,239,0,0,0,0,"06047"
"1443","California","06","Merced","047",2015,8,"CO2",34,23,34,0,0,0,0,"06047"
"1444","California","06","Merced","047",2015,8,"GAT",68,17,374,0,0,0,0,"06047"
"1445","California","06","Merced","047",2015,9,"CO2",26,21,26,0,0,0,0,"06047"
"1446","California","06","Merced","047",2015,9,"GAT",69,17,367,0,0,0,0,"06047"
"1447","California","06","Merced","047",2015,10,"CO2",20,10,20,0,0,0,0,"06047"
"1448","California","06","Merced","047",2015,10,"GAT",84,17,402,0,0,0,0,"06047"
"1449","California","06","Merced","047",2016,4,"CO2",1,1,1,0,0,0,0,"06047"
"1450","California","06","Merced","047",2016,5,"CO2",27,23,27,0,0,0,0,"06047"
"1451","California","06","Merced","047",2016,5,"GAT",19,19,133,0,0,0,0,"06047"
"1452","California","06","Merced","047",2016,6,"CO2",49,31,49,0,0,0,0,"06047"
"1453","California","06","Merced","047",2016,6,"GAT",90,19,648,0,0,0,0,"06047"
"1454","California","06","Merced","047",2016,7,"CO2",29,24,29,0,0,0,0,"06047"
"1455","California","06","Merced","047",2016,7,"GAT",73,18,528,0,0,0,0,"06047"
"1456","California","06","Merced","047",2016,8,"CO2",35,28,35,0,0,0,0,"06047"
"1457","California","06","Merced","047",2016,8,"GAT",79,19,553,0,0,0,0,"06047"
"1458","California","06","Merced","047",2016,9,"CO2",7,7,7,0,0,0,0,"06047"
"1459","California","06","Merced","047",2016,9,"GAT",73,18,529,0,0,0,0,"06047"
"1460","California","06","Merced","047",2016,10,"CO2",16,16,16,0,0,0,0,"06047"
"1461","California","06","Merced","047",2016,10,"GAT",64,19,370,0,0,0,0,"06047"
"1462","California","06","Merced","047",2016,11,"GAT",16,16,112,0,0,0,0,"06047"
"1463","California","06","Merced","047",2017,4,"CO2",5,5,5,0,0,0,0,"06047"
"1464","California","06","Merced","047",2017,5,"CO2",29,29,29,0,0,0,0,"06047"
"1465","California","06","Merced","047",2017,5,"GAT-PRES",29,14,203,NA,NA,0,0,"06047"
"1466","California","06","Merced","047",2017,6,"BGS",8,8,8,0,0,0,0,"06047"
"1467","California","06","Merced","047",2017,6,"CO2",81,64,81,0,0,0,0,"06047"
"1468","California","06","Merced","047",2017,6,"GAT",16,16,16,0,0,0,0,"06047"
"1469","California","06","Merced","047",2017,6,"GAT-PRES",40,14,208,NA,NA,0,0,"06047"
"1470","California","06","Merced","047",2017,7,"BGS",15,8,15,0,0,0,0,"06047"
"1471","California","06","Merced","047",2017,7,"CO2",52,37,52,0,0,0,0,"06047"
"1472","California","06","Merced","047",2017,7,"GAT",73,16,495,0,0,0,0,"06047"
"1473","California","06","Merced","047",2017,7,"GAT-PRES",60,14,484,NA,NA,0,0,"06047"
"1474","California","06","Merced","047",2017,8,"BGS",33,10,33,0,0,0,0,"06047"
"1475","California","06","Merced","047",2017,8,"CO2",92,73,92,0,0,0,0,"06047"
"1476","California","06","Merced","047",2017,8,"GAT",63,15,441,0,0,0,0,"06047"
"1477","California","06","Merced","047",2017,8,"GAT-PRES",78,14,553,NA,NA,0,0,"06047"
"1478","California","06","Merced","047",2017,9,"BGS",62,49,164,14,0,10,0,"06047"
"1479","California","06","Merced","047",2017,9,"CO2",46,45,46,0,0,0,0,"06047"
"1480","California","06","Merced","047",2017,9,"GAT",45,15,315,0,0,0,0,"06047"
"1481","California","06","Merced","047",2017,9,"GAT-PRES",42,14,299,NA,NA,0,0,"06047"
"1482","California","06","Merced","047",2017,10,"BGS",64,55,64,107,0,22,0,"06047"
"1483","California","06","Merced","047",2017,10,"GAT",45,15,315,0,0,0,0,"06047"
"1484","California","06","Merced","047",2017,11,"BGS",14,13,14,5,0,2,0,"06047"
"1485","California","06","Merced","047",2018,3,"CO2",13,12,13,0,0,0,0,"06047"
"1486","California","06","Merced","047",2018,4,"BGS",4,2,4,16,0,4,0,"06047"
"1487","California","06","Merced","047",2018,4,"CO2",47,30,47,0,0,0,0,"06047"
"1488","California","06","Merced","047",2018,4,"GAT",27,27,378,0,0,0,0,"06047"
"1489","California","06","Merced","047",2018,4,"GAT-PRES",43,23,447,NA,NA,0,0,"06047"
"1490","California","06","Merced","047",2018,5,"BGS",30,19,30,41,0,13,0,"06047"
"1491","California","06","Merced","047",2018,5,"CO2",110,54,110,0,0,0,0,"06047"
"1492","California","06","Merced","047",2018,5,"GAT",82,26,724,3,0,3,0,"06047"
"1493","California","06","Merced","047",2018,5,"GAT-PRES",23,23,142,NA,NA,0,0,"06047"
"1494","California","06","Merced","047",2018,6,"BGS",30,22,30,67,0,16,0,"06047"
"1495","California","06","Merced","047",2018,6,"CO2",123,74,183,0,0,0,0,"06047"
"1496","California","06","Merced","047",2018,6,"GAT",71,26,507,14,0,10,0,"06047"
"1497","California","06","Merced","047",2018,6,"GAT-PRES",22,22,132,NA,NA,0,0,"06047"
"1498","California","06","Merced","047",2018,7,"BGS",41,27,47,215,0,24,0,"06047"
"1499","California","06","Merced","047",2018,7,"CO2",101,63,101,0,0,0,0,"06047"
"1500","California","06","Merced","047",2018,7,"GAT",24,23,168,29,0,7,0,"06047"
"1501","California","06","Merced","047",2018,7,"GAT-PRES",91,23,636,NA,NA,0,0,"06047"
"1502","California","06","Merced","047",2018,8,"BGS",46,27,46,270,0,30,0,"06047"
"1503","California","06","Merced","047",2018,8,"CO2",145,65,145,0,0,0,0,"06047"
"1504","California","06","Merced","047",2018,8,"GAT-PRES",87,22,609,NA,NA,0,0,"06047"
"1505","California","06","Merced","047",2018,9,"BGS",16,16,16,6,0,1,0,"06047"
"1506","California","06","Merced","047",2018,9,"CO2",96,77,96,0,0,0,0,"06047"
"1507","California","06","Merced","047",2018,9,"GAT-PRES",88,22,619,NA,NA,0,0,"06047"
"1508","California","06","Merced","047",2018,10,"BGS",14,14,14,11,0,2,0,"06047"
"1509","California","06","Merced","047",2018,10,"CO2",61,50,61,1,0,1,0,"06047"
"1510","California","06","Merced","047",2018,10,"GAT",44,22,308,26,0,9,0,"06047"
"1511","California","06","Merced","047",2018,10,"GAT-PRES",66,22,457,NA,NA,0,0,"06047"
"1512","California","06","Merced","047",2018,11,"GAT",22,22,154,5,0,4,0,"06047"
"1513","California","06","Mono","051",2013,8,"CO2",2,2,2,0,0,0,0,"06051"
"1514","California","06","Mono","051",2013,9,"CO2",4,2,4,0,0,0,0,"06051"
"1515","California","06","Mono","051",2014,6,"CO2",5,3,5,0,0,0,0,"06051"
"1516","California","06","Mono","051",2014,7,"CO2",4,2,4,0,0,0,0,"06051"
"1517","California","06","Mono","051",2014,8,"CO2",4,2,4,0,0,0,0,"06051"
"1518","California","06","Mono","051",2014,9,"CO2",4,2,4,0,0,0,0,"06051"
"1519","California","06","Mono","051",2015,5,"CO2",4,2,4,0,0,0,0,"06051"
"1520","California","06","Mono","051",2015,6,"CO2",4,2,4,0,0,0,0,"06051"
"1521","California","06","Mono","051",2015,7,"CO2",4,2,4,0,0,0,0,"06051"
"1522","California","06","Mono","051",2015,8,"CO2",2,2,2,0,0,0,0,"06051"
"1523","California","06","Mono","051",2015,9,"CO2",4,2,4,0,0,0,0,"06051"
"1524","California","06","Mono","051",2016,6,"CO2",4,2,4,0,0,0,0,"06051"
"1525","California","06","Mono","051",2016,7,"CO2",3,2,3,0,0,0,0,"06051"
"1526","California","06","Mono","051",2016,8,"CO2",3,2,3,0,0,0,0,"06051"
"1527","California","06","Mono","051",2016,9,"CO2",1,1,1,0,0,0,0,"06051"
"1528","California","06","Mono","051",2017,6,"CO2",2,2,2,0,0,0,0,"06051"
"1529","California","06","Mono","051",2017,7,"CO2",3,2,3,0,0,0,0,"06051"
"1530","California","06","Mono","051",2017,8,"CO2",3,2,3,0,0,0,0,"06051"
"1531","California","06","Mono","051",2017,9,"CO2",1,1,1,0,0,0,0,"06051"
"1532","California","06","Mono","051",2018,5,"BGS",5,1,35,0,0,0,0,"06051"
"1533","California","06","Mono","051",2018,5,"CO2",4,2,4,0,0,0,0,"06051"
"1534","California","06","Mono","051",2018,6,"BGS",4,1,28,0,0,0,0,"06051"
"1535","California","06","Mono","051",2018,6,"CO2",4,2,4,0,0,0,0,"06051"
"1536","California","06","Mono","051",2018,7,"BGS",4,1,28,0,0,0,0,"06051"
"1537","California","06","Mono","051",2018,7,"CO2",6,2,6,0,0,0,0,"06051"
"1538","California","06","Mono","051",2018,8,"BGS",5,1,35,0,0,0,0,"06051"
"1539","California","06","Mono","051",2018,8,"CO2",4,2,4,0,0,0,0,"06051"
"1540","California","06","Mono","051",2018,9,"BGS",4,1,27,0,0,0,0,"06051"
"1541","California","06","Mono","051",2018,9,"CO2",4,2,4,0,0,0,0,"06051"
"1542","California","06","Mono","051",2018,10,"BGS",1,1,7,0,0,0,0,"06051"
"1543","California","06","Monterey","053",2013,4,"CO2",1,1,5,0,0,0,0,"06053"
"1544","California","06","Monterey","053",2013,5,"CO2",1,1,1,0,0,0,0,"06053"
"1545","California","06","Monterey","053",2013,6,"CO2",7,7,7,0,0,0,0,"06053"
"1546","California","06","Monterey","053",2013,7,"CO2",8,8,12,0,0,0,0,"06053"
"1547","California","06","Monterey","053",2013,8,"CO2",10,10,10,0,0,0,0,"06053"
"1548","California","06","Monterey","053",2013,9,"CO2",5,2,5,0,0,0,0,"06053"
"1549","California","06","Monterey","053",2013,10,"CO2",5,5,5,0,0,0,0,"06053"
"1550","California","06","Monterey","053",2015,4,"CO2",2,1,2,0,0,0,0,"06053"
"1551","California","06","Monterey","053",2015,5,"CO2",4,1,4,0,0,0,0,"06053"
"1552","California","06","Monterey","053",2015,6,"CO2",3,1,3,0,0,0,0,"06053"
"1553","California","06","Monterey","053",2015,7,"CO2",5,1,5,0,0,0,0,"06053"
"1554","California","06","Monterey","053",2015,8,"CO2",4,1,4,0,0,0,0,"06053"
"1555","California","06","Monterey","053",2015,9,"CO2",5,1,5,0,0,0,0,"06053"
"1556","California","06","Monterey","053",2015,10,"CO2",4,1,4,0,0,0,0,"06053"
"1557","California","06","Monterey","053",2015,11,"CO2",2,1,2,0,0,0,0,"06053"
"1558","California","06","Monterey","053",2016,4,"CO2",4,1,4,0,0,0,0,"06053"
"1559","California","06","Monterey","053",2016,5,"CO2",40,32,40,0,0,0,0,"06053"
"1560","California","06","Monterey","053",2016,6,"CO2",48,37,48,0,0,0,0,"06053"
"1561","California","06","Monterey","053",2016,7,"CO2",43,30,43,0,0,0,0,"06053"
"1562","California","06","Monterey","053",2016,8,"CO2",23,15,23,0,0,0,0,"06053"
"1563","California","06","Monterey","053",2016,9,"CO2",17,13,17,0,0,0,0,"06053"
"1564","California","06","Monterey","053",2016,10,"CO2",6,3,6,0,0,0,0,"06053"
"1565","California","06","Monterey","053",2016,11,"CO2",2,1,2,0,0,0,0,"06053"
