"","state","county","GEOID","year","month","ppt","tmean"
"984.10.5","California","Sacramento","06067",2017,6,5.774325,23.13346
"984.10.6","California","Sacramento","06067",2017,7,0,25.53628
"984.10.7","California","Sacramento","06067",2017,8,0,25.09357
"984.10.8","California","Sacramento","06067",2017,9,0.004076433,22.85253
"984.10.9","California","Sacramento","06067",2017,10,4.863885,17.60234
"984.10.10","California","Sacramento","06067",2017,11,75.72025,12.60298
"984.10.11","California","Sacramento","06067",2017,12,4.54772,8.612618
"984.11","California","Sacramento","06067",2018,1,123.1832,9.92458
"984.11.1","California","Sacramento","06067",2018,2,16.14599,10.21596
"984.11.2","California","Sacramento","06067",2018,3,130.2812,11.31283
"984.11.3","California","Sacramento","06067",2018,4,60.33769,14.85525
"984.11.4","California","Sacramento","06067",2018,5,12.24782,18.41847
"984.11.5","California","Sacramento","06067",2018,6,0,22.10313
"984.11.6","California","Sacramento","06067",2018,7,0,25.54843
"984.11.7","California","Sacramento","06067",2018,8,0,23.14668
"984.11.8","California","Sacramento","06067",2018,9,0,21.32506
"984.11.9","California","Sacramento","06067",2018,10,9.059032,18.13179
"984.11.10","California","Sacramento","06067",2018,11,75.26368,12.36247
"984.11.11","California","Sacramento","06067",2018,12,73.25577,9.313434
"1055","California","San Benito","06069",2007,1,18.66771,6.384786
"1055.12","California","San Benito","06069",2007,2,63.77271,8.98219
"1055.13","California","San Benito","06069",2007,3,10.74543,12.64917
"1055.14","California","San Benito","06069",2007,4,20.45514,13.2121
"1055.15","California","San Benito","06069",2007,5,1.191238,16.43798
"1055.16","California","San Benito","06069",2007,6,0.005761905,20.19102
"1055.17","California","San Benito","06069",2007,7,0.001952381,22.63686
"1055.18","California","San Benito","06069",2007,8,0.6627619,22.72195
"1055.19","California","San Benito","06069",2007,9,11.23562,19.00474
"1055.20","California","San Benito","06069",2007,10,19.17995,15.45845
"1055.21","California","San Benito","06069",2007,11,8.381095,12.8295
"1055.22","California","San Benito","06069",2007,12,35.58433,6.57819
"1055.1","California","San Benito","06069",2008,1,175.9288,7.038667
"1055.1.1","California","San Benito","06069",2008,2,64.84924,8.645905
"1055.1.2","California","San Benito","06069",2008,3,5.120714,10.54202
"1055.1.3","California","San Benito","06069",2008,4,2.98319,11.94876
"1055.1.4","California","San Benito","06069",2008,5,3.493571,15.66657
"1055.1.5","California","San Benito","06069",2008,6,0,20.64771
"1055.1.6","California","San Benito","06069",2008,7,0,23.41755
"1055.1.7","California","San Benito","06069",2008,8,0,23.78705
"1055.1.8","California","San Benito","06069",2008,9,0,21.50343
"1055.1.9","California","San Benito","06069",2008,10,5.091524,17.9554
"1055.1.10","California","San Benito","06069",2008,11,29.98371,13.35495
"1055.1.11","California","San Benito","06069",2008,12,41.78086,7.648952
"1055.2","California","San Benito","06069",2009,1,46.96214,9.819286
"1055.2.1","California","San Benito","06069",2009,2,97.65038,8.588286
"1055.2.2","California","San Benito","06069",2009,3,47.09781,9.949667
"1055.2.3","California","San Benito","06069",2009,4,7.12681,12.2534
"1055.2.4","California","San Benito","06069",2009,5,8.296571,18.42871
"1055.2.5","California","San Benito","06069",2009,6,2.50119,18.88762
"1055.2.6","California","San Benito","06069",2009,7,0.0008095238,23.76931
"1055.2.7","California","San Benito","06069",2009,8,0.2049048,22.8675
"1055.2.8","California","San Benito","06069",2009,9,3.090095,23.01545
"1055.2.9","California","San Benito","06069",2009,10,72.1521,15.16926
"1055.2.10","California","San Benito","06069",2009,11,3.59519,11.36712
"1055.2.11","California","San Benito","06069",2009,12,63.70586,7.728333
"1055.3","California","San Benito","06069",2010,1,139.1155,9.183
"1055.3.1","California","San Benito","06069",2010,2,80.50471,9.219476
"1055.3.2","California","San Benito","06069",2010,3,32.60167,10.25681
"1055.3.3","California","San Benito","06069",2010,4,81.1229,10.55381
"1055.3.4","California","San Benito","06069",2010,5,10.03624,13.54345
"1055.3.5","California","San Benito","06069",2010,6,0,19.64738
"1055.3.6","California","San Benito","06069",2010,7,0,22.36655
"1055.3.7","California","San Benito","06069",2010,8,0,21.75967
"1055.3.8","California","San Benito","06069",2010,9,0.02085714,21.0784
"1055.3.9","California","San Benito","06069",2010,10,26.03033,16.83098
"1055.3.10","California","San Benito","06069",2010,11,49.13795,10.24267
"1055.3.11","California","San Benito","06069",2010,12,116.3989,9.140929
"1055.4","California","San Benito","06069",2011,1,49.94414,9.447024
"1055.4.1","California","San Benito","06069",2011,2,92.76952,7.66181
"1055.4.2","California","San Benito","06069",2011,3,103.2485,9.255571
"1055.4.3","California","San Benito","06069",2011,4,5.388048,11.92529
"1055.4.4","California","San Benito","06069",2011,5,19.48233,13.59031
"1055.4.5","California","San Benito","06069",2011,6,14.11652,18.17893
"1055.4.6","California","San Benito","06069",2011,7,0,22.1171
"1055.4.7","California","San Benito","06069",2011,8,0,22.42788
"1055.4.8","California","San Benito","06069",2011,9,0.007142857,22.60624
"1055.4.9","California","San Benito","06069",2011,10,24.34871,17.39067
"1055.4.10","California","San Benito","06069",2011,11,34.49733,10.31169
"1055.4.11","California","San Benito","06069",2011,12,3.150238,8.097119
"1055.5","California","San Benito","06069",2012,1,44.24057,9.9055
"1055.5.1","California","San Benito","06069",2012,2,15.85905,9.4415
"1055.5.2","California","San Benito","06069",2012,3,68.56881,10.17274
"1055.5.3","California","San Benito","06069",2012,4,57.25986,12.80362
"1055.5.4","California","San Benito","06069",2012,5,1.254429,16.70443
"1055.5.5","California","San Benito","06069",2012,6,2.471476,19.83219
"1055.5.6","California","San Benito","06069",2012,7,0,21.93248
"1055.5.7","California","San Benito","06069",2012,8,0,24.57045
"1055.5.8","California","San Benito","06069",2012,9,0.0002380952,21.98993
"1055.5.9","California","San Benito","06069",2012,10,8.239286,17.70229
"1055.5.10","California","San Benito","06069",2012,11,37.46171,12.83738
"1055.5.11","California","San Benito","06069",2012,12,143.67,7.812833
"1055.6","California","San Benito","06069",2013,1,22.38557,7.647405
"1055.6.1","California","San Benito","06069",2013,2,9.439476,8.646262
"1055.6.2","California","San Benito","06069",2013,3,11.99567,12.75407
"1055.6.3","California","San Benito","06069",2013,4,5.467143,14.8624
"1055.6.4","California","San Benito","06069",2013,5,0.3771905,17.17267
"1055.6.5","California","San Benito","06069",2013,6,0.07742857,21.39321
"1055.6.6","California","San Benito","06069",2013,7,0,23.78362
"1055.6.7","California","San Benito","06069",2013,8,0,22.3615
"1055.6.8","California","San Benito","06069",2013,9,1.134762,20.78817
"1055.6.9","California","San Benito","06069",2013,10,3.399286,16.40971
"1055.6.10","California","San Benito","06069",2013,11,8.799429,12.91326
"1055.6.11","California","San Benito","06069",2013,12,6.630286,9.558405
"1055.7","California","San Benito","06069",2014,1,2.946238,13.38081
"1055.7.1","California","San Benito","06069",2014,2,63.18548,10.95126
"1055.7.2","California","San Benito","06069",2014,3,46.33781,13.17764
"1055.7.3","California","San Benito","06069",2014,4,30.04319,14.48367
"1055.7.4","California","San Benito","06069",2014,5,0.06228571,18.1605
"1055.7.5","California","San Benito","06069",2014,6,0,20.48614
"1055.7.6","California","San Benito","06069",2014,7,0.2442857,24.39471
"1055.7.7","California","San Benito","06069",2014,8,0,22.92052
"1055.7.8","California","San Benito","06069",2014,9,1.573857,22.00152
"1055.7.9","California","San Benito","06069",2014,10,2.121667,19.53695
"1055.7.10","California","San Benito","06069",2014,11,37.85619,13.71119
"1055.7.11","California","San Benito","06069",2014,12,142.4811,10.28655
"1055.8","California","San Benito","06069",2015,1,1.53819,11.19967
"1055.8.1","California","San Benito","06069",2015,2,36.13905,13.05631
"1055.8.2","California","San Benito","06069",2015,3,7.658,14.91774
"1055.8.3","California","San Benito","06069",2015,4,21.08486,13.63383
"1055.8.4","California","San Benito","06069",2015,5,11.42567,15.12789
"1055.8.5","California","San Benito","06069",2015,6,7.490429,21.64151
"1055.8.6","California","San Benito","06069",2015,7,1.562524,22.85752
"1055.8.7","California","San Benito","06069",2015,8,0.6676667,23.43326
"1055.8.8","California","San Benito","06069",2015,9,0.001952381,22.04445
"1055.8.9","California","San Benito","06069",2015,10,8.509095,19.44112
"1055.8.10","California","San Benito","06069",2015,11,59.78329,10.31461
"1055.8.11","California","San Benito","06069",2015,12,66.31995,7.394743
"1055.9","California","San Benito","06069",2016,1,106.0701,9.190296
"1055.9.1","California","San Benito","06069",2016,2,26.98438,12.32641
"1055.9.2","California","San Benito","06069",2016,3,98.54443,11.93634
"1055.9.3","California","San Benito","06069",2016,4,18.61657,14.00204
"1055.9.4","California","San Benito","06069",2016,5,7.187024,16.24555
"1055.9.5","California","San Benito","06069",2016,6,0,22.1126
"1055.9.6","California","San Benito","06069",2016,7,0,23.22422
"1055.9.7","California","San Benito","06069",2016,8,0,22.46462
"1055.9.8","California","San Benito","06069",2016,9,0,20.68443
"1055.9.9","California","San Benito","06069",2016,10,60.18309,16.63522
"1055.9.10","California","San Benito","06069",2016,11,31.25888,13.02338
"1055.9.11","California","San Benito","06069",2016,12,50.42365,8.562058
"1055.10","California","San Benito","06069",2017,1,202.5342,7.625248
"1055.10.1","California","San Benito","06069",2017,2,126.2813,9.782405
"1055.10.2","California","San Benito","06069",2017,3,41.4652,11.97852
"1055.10.3","California","San Benito","06069",2017,4,31.00187,12.85014
"1055.10.4","California","San Benito","06069",2017,5,1.476729,16.8741
"1055.10.5","California","San Benito","06069",2017,6,1.619105,21.25358
"1055.10.6","California","San Benito","06069",2017,7,0,24.52758
"1055.10.7","California","San Benito","06069",2017,8,0.004795238,24.22327
"1055.10.8","California","San Benito","06069",2017,9,0.5276619,21.53285
"1055.10.9","California","San Benito","06069",2017,10,2.837657,17.71722
"1055.10.10","California","San Benito","06069",2017,11,26.65784,13.03412
"1055.10.11","California","San Benito","06069",2017,12,2.638433,9.675762
"1055.11","California","San Benito","06069",2018,1,70.91236,11.28801
"1055.11.1","California","San Benito","06069",2018,2,5.372319,9.910167
"1055.11.2","California","San Benito","06069",2018,3,118.0049,9.675977
"1055.11.3","California","San Benito","06069",2018,4,23.92993,13.3744
"1055.11.4","California","San Benito","06069",2018,5,0.7678524,15.71012
"1055.11.5","California","San Benito","06069",2018,6,0,19.97248
"1055.11.6","California","San Benito","06069",2018,7,0,25.08922
"1055.11.7","California","San Benito","06069",2018,8,0,23.18007
"1055.11.8","California","San Benito","06069",2018,9,0,20.58737
"1055.11.9","California","San Benito","06069",2018,10,5.054014,17.08402
"1055.11.10","California","San Benito","06069",2018,11,75.73767,13.87984
"1055.11.11","California","San Benito","06069",2018,12,43.28288,9.063153
"1091","California","San Bernardino","06071",2007,1,3.590003,6.958463
"1091.12","California","San Bernardino","06071",2007,2,7.2077,11.19071
"1091.13","California","San Bernardino","06071",2007,3,3.197283,15.86552
"1091.14","California","San Bernardino","06071",2007,4,3.78516,18.07894
"1091.15","California","San Bernardino","06071",2007,5,0.00044,22.8465
"1091.16","California","San Bernardino","06071",2007,6,0,27.1543
"1091.17","California","San Bernardino","06071",2007,7,10.32064,31.08037
"1091.18","California","San Bernardino","06071",2007,8,6.26675,30.33306
"1091.19","California","San Bernardino","06071",2007,9,15.8806,24.89635
"1091.20","California","San Bernardino","06071",2007,10,0.4544833,18.83131
"1091.21","California","San Bernardino","06071",2007,11,0.79405,15.10527
"1091.22","California","San Bernardino","06071",2007,12,36.55112,7.049465
"1091.1","California","San Bernardino","06071",2008,1,50.90526,7.150333
"1091.1.1","California","San Bernardino","06071",2008,2,14.80353,10.12551
"1091.1.2","California","San Bernardino","06071",2008,3,0.72425,14.04785
"1091.1.3","California","San Bernardino","06071",2008,4,0.005776667,16.91371
"1091.1.4","California","San Bernardino","06071",2008,5,6.846607,20.21128
"1091.1.5","California","San Bernardino","06071",2008,6,0.002263333,27.62429
"1091.1.6","California","San Bernardino","06071",2008,7,11.69632,30.52688
"1091.1.7","California","San Bernardino","06071",2008,8,10.61388,30.24124
"1091.1.8","California","San Bernardino","06071",2008,9,2.0076,26.76243
"1091.1.9","California","San Bernardino","06071",2008,10,0.16837,20.26323
"1091.1.10","California","San Bernardino","06071",2008,11,23.56936,15.16973
"1091.1.11","California","San Bernardino","06071",2008,12,42.6391,7.774382
"1091.2","California","San Bernardino","06071",2009,1,2.577823,10.29029
"1091.2.1","California","San Bernardino","06071",2009,2,42.94779,9.523593
"1091.2.2","California","San Bernardino","06071",2009,3,0.9646333,13.00522
"1091.2.3","California","San Bernardino","06071",2009,4,1.602107,16.01163
"1091.2.4","California","San Bernardino","06071",2009,5,0.54636,25.00523
"1091.2.5","California","San Bernardino","06071",2009,6,0.6352867,24.19867
"1091.2.6","California","San Bernardino","06071",2009,7,1.858453,31.3717
"1091.2.7","California","San Bernardino","06071",2009,8,4.682393,29.01454
"1091.2.8","California","San Bernardino","06071",2009,9,0.84495,27.54696
"1091.2.9","California","San Bernardino","06071",2009,10,1.073603,17.71158
"1091.2.10","California","San Bernardino","06071",2009,11,2.77816,13.81849
"1091.2.11","California","San Bernardino","06071",2009,12,27.74396,7.271118
"1091.3","California","San Bernardino","06071",2010,1,88.68325,8.885017
"1091.3.1","California","San Bernardino","06071",2010,2,46.9126,10.21206
"1091.3.2","California","San Bernardino","06071",2010,3,12.44107,12.50675
"1091.3.3","California","San Bernardino","06071",2010,4,8.32822,14.71376
"1091.3.4","California","San Bernardino","06071",2010,5,0.4644867,18.59165
"1091.3.5","California","San Bernardino","06071",2010,6,0.09834333,26.50674
"1091.3.6","California","San Bernardino","06071",2010,7,0.78432,30.83642
"1091.3.7","California","San Bernardino","06071",2010,8,3.47607,28.89241
"1091.3.8","California","San Bernardino","06071",2010,9,0.1440367,26.24625
"1091.3.9","California","San Bernardino","06071",2010,10,24.8855,19.2775
"1091.3.10","California","San Bernardino","06071",2010,11,7.109867,12.08884
